Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Duration_min,Situation,Targets,Shots_Fired
20190820PASAC,8,20,2019,20-08-19,Saint Patrick School,0,0,0,0,Summer,Carlisle,PA,High,Parking Lot,Outside on School Property,No,1,Accidental,Random Shooting,1
20190817GALAA,8,17,2019,17-08-19,Lakewood Stadium,0,2,2,0,Summer,Atlanta,GA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,
20190815TNEAN,8,15,2019,15-08-19,East Magnet High School,0,0,0,0,Summer,Nashville,TN,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,,<10
20190809NJWEN,8,9,2019,09-08-19,West Side High School,0,2,2,0,Fall,Newark,NJ,High,Front of School,Outside on School Property,No,1,,,
20190808ALBLM,8,8,2019,08-08-19,Blount Elementary School,0,0,0,0,Summer,Montgomery,AL,Elementary,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,<10
20190719CAMOS,7,19,2019,19-07-19,Monroe Clark Middle School,0,0,0,0,Summer,San Diego,CA,Middle,Front of School,Outside on School Property,Yes,1,Intentional Property Damage,Neither,
20190711CTBUH,7,11,2019,11-07-19,Bulkeley High School,1,0,1,0,Summer,Hartford,CT,High,Beside Building,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,
20190702AKWIA,7,2,2019,02-07-19,Williwaw Elementary School,0,1,1,0,Summer,Anchorage,AK,Elementary,Basketball Court,Outside on School Property,No,1,Escalation of Dispute,,<10
20190701NYSCN,7,1,2019,01-07-19,School of Science and Applied Learning,0,1,1,0,Summer,New York,NY,Elementary,Playground,Outside on School Property,No,1,Illegal Activity,Victims Targeted,<10
20190629COJAC,6,29,2019,29-06-19,Jack Swigert Aerospace Academy,2,0,2,0,Summer,Colorado Springs,CO,Elementary,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20190621MICAF,6,21,2019,21-06-19,Carman-Ainsworth High School,0,1,1,0,Summer,Flint Township,MI,High,Beside Building,Outside on School Property,No,1,Escalation of Dispute,,<10
20190613NJTAW,6,13,2019,13-06-19,Tamaques Elementary School,0,0,0,0,Summer,Westfield,NJ,Elementary,Parking Lot,Outside on School Property,No,1,Indiscriminate Shooting,,0
20190612PAJEE,6,12,2019,12-06-19,Jefferson Elementary School,0,0,0,0,Summer,Emmaus,PA,Elementary,Parking Lot,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,
20190612DCHEW,6,12,2019,12-06-19,Hendley Elementary School,0,0,0,0,Summer,Washington,DC,Elementary,Front of School,Off School Property,No,1,Escalation of Dispute,,7
20190610ILMEW,6,10,2019,10-06-19,Menta Academy North,0,1,1,0,Summer,Waukegan,IL,Other,Front of School,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,
20190606ILGEC,6,6,2019,06-06-19,Genevieve Melody STEM Elementary School,0,1,1,0,Summer,Chicago,IL,Elementary,Basketball Court,Outside on School Property,No,1,Escalation of Dispute,,
20190530DCHEW,5,30,2019,30-05-19,Hendley Elementary School,0,0,0,0,Spring,Washington,DC,Elementary,Front of School,Off School Property,No,1,Escalation of Dispute,,
20190522OHSAC,5,22,2019,22-05-19,Shady Lane Elementary School,1,1,2,0,Spring,Columbus,OH,Elementary,Playground,Outside on School Property,No,1,Escalation of Dispute,Both,
20190517ORPAP,5,17,2019,17-05-19,Parkrose High School,0,0,0,0,Spring,Portland,OR,High,Classroom,Inside School Building,Yes,1,Suicide/Attempted,,0
20190517FLTEJ,5,17,2019,17-05-19,Terry Parker High School,0,1,1,0,Spring,Jacksonville,FL,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20190508ILSEC,5,8,2019,08-05-19,Second Change High School,0,1,1,0,Spring,Chicago,IL,High,Parking Lot,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,1
20190507COSTH,5,7,2019,07-05-19,STEM School Highlands Ranch,1,8,9,0,Spring,Highlands Ranch,CO,K-12,Classroom,Inside School Building,Yes,2,Indiscriminate Shooting,,>10
20190430VACDW,4,30,2019,30-04-19,C D Hylton High School,0,0,0,0,Spring,Woodbridge,VA,High,Classroom,Inside School Building,Yes,1,Accidental,Neither,1
20190430FLWEW,4,30,2019,30-04-19,Weightman Middle School,0,0,0,0,Spring,Wesley Chapel,FL,Middle,Cafeteria,Inside School Building,Yes,1,Accidental,Neither,1
20190426GACRF,4,26,2019,26-04-19,Creekside High School,0,0,0,0,Spring,Fairburn,GA,High,School Bus,School Bus,No,1,Escalation of Dispute,Victims Targeted,
20190425GAWYS,4,25,2019,25-04-19,Wynbrooke Elementary Theme School,0,0,0,0,Spring,Stone Mountain,GA,Elementary,Playground,Outside on School Property,Yes,1,Indiscriminate Shooting,Random Shooting,
20190424ARCOC,4,24,2019,24-04-19,Concord High School,0,0,0,1,Spring,Concord,AR,High,Bathroom,Inside School Building,Yes,1,Suicide/Attempted,Victims Targeted,1
20190417MIFLF,4,17,2019,17-04-19,Flex High School,0,0,0,0,Spring,Flint,MI,High,Outside on School Property,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,1
20190417ILWAL,4,17,2019,17-04-19,Washington Middle School,0,0,0,1,Spring,Lyons,IL,Middle,Bathroom,Inside School Building,Yes,1,Suicide/Attempted,Victims Targeted,1
20190410TXROH,4,10,2019,10-04-19,Ross Shaw Sterling Aviation High School,0,1,1,0,Spring,Houston,TX,High,Basketball Court,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,20
20190407MAHOL,4,7,2019,07-04-19,Hood Elementary School,0,0,0,0,Spring,Lynn,MA,Elementary,Beside Building,Outside on School Property,No,,Intentional Property Damage,,
20190405WISTM,4,5,2019,05-04-19,St. Josaphat Parish School,0,1,1,0,Spring,Milwaukee,WI,Other,Hallway,Inside School Building,Yes,1,Accidental,Random Shooting,1
20190403CANES,4,3,2019,03-04-19,New Joseph Bonnheim Elementary School,0,0,0,0,Spring,Sacramento,CA,Elementary,Classroom,Both Inside/Outside,Yes,1,,Random Shooting,8
20190403FLSAJ,4,3,2019,03-04-19,Saint Clair Evans Academy,0,0,0,0,Spring,Jacksonville,FL,Elementary,Off School Property,Off School Property,Yes,1,Drive-by Shooting,Victims Targeted,>5
20190403COAUA,4,3,2019,03-04-19,Aurora West College Preparatory Academy,0,0,0,0,Spring,Aurora,CO,Unknown,Office,Inside School Building,No,,Escalation of Dispute,Victims Targeted,0
20190401ARPRP,4,1,2019,01-04-19,Prescott High School,0,1,1,0,Spring,Prescott,AR,High,Hallway,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,<10
20190327MSSVH,3,27,2019,27-03-19,S V Marshall Elementary,0,1,1,0,Spring,Holmes County,MS,Elementary,School Bus,School Bus,Yes,1,Unknown,Random Shooting,2
20190327FLMAJ,3,27,2019,27-03-19,Mayport Coastal Sciences Middle School,0,1,1,0,Spring,Jacksonville,FL,Middle,School Bus,School Bus,Yes,1,,Random Shooting,
20190322ALBLB,3,22,2019,22-03-19,Blountsville Elementary School,0,0,0,0,Spring,Blountsville,AL,Elementary,Classroom,Inside School Building,Yes,1,Accidental,Random Shooting,1
20190313FLLAO,3,13,2019,13-03-19,Lake Mary High School,0,0,0,1,Spring,Orlando,FL,High,Auditorium,Inside School Building,Yes,1,Suicide/Attempted,Victims Targeted,1
20190301KSHIM,3,1,2019,01-03-19,Highlands Elementary School,0,0,0,0,Spring,Mission,KS,Elementary,Off School Property,Off School Property,Yes,75,Suicide/Attempted,Neither,27
20190226ALROM,2,26,2019,26-02-19,Robert E. Lee High School,0,1,1,0,Winter,Montgomery,AL,High,Gym,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,
20190217COEAA,2,17,2019,17-02-19,Eaglecrest High School,1,0,1,0,Winter,Aurora,CO,High,Field (General),Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,<10
20190214NMVR,2,14,2019,14-02-19,V. Sue Cleveland High School,0,0,0,0,Winter,Rio Rancho,NM,High,Hallway,Inside School Building,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,1
20190212MOCEK,2,12,2019,12-02-19,Central Academy of Excellence,1,0,1,0,Winter,Kansas City,MO,High,Beside Building,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20190208MDFRB,2,8,2019,08-02-19,Frederick Douglass High School,0,1,1,0,Winter,Baltimore,MD,High,Entryway,Inside School Building,Yes,1,Escalation of Dispute,Both,6
20190205MNMIM,2,5,2019,05-02-19,Minneapolis School District Bus,0,1,1,0,Winter,Minneapolis,MN,,School Bus,School Bus,Yes,1,Escalation of Dispute,Victims Targeted,<10
20190131TXATA,1,31,2019,31-01-19,Atascocita High School,0,1,1,0,Winter,Atascocita,TX,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,<10
20190131TNMAM,1,31,2019,31-01-19,Manassas High School,0,1,1,0,Winter,Memphis,TN,High,Outside on School Property,Outside on School Property,No,1,Unknown,,
20190130GAMIL,1,30,2019,30-01-19,Miller Grove High School,0,1,1,0,Winter,Lithonia,GA,High,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,1
20190127NVRER,1,27,2019,27-01-19,Reno High School,0,0,0,0,Winter,Reno,NV,High,Front of School,Outside on School Property,No,1,Illegal Activity,Neither,0
20190125TNMAM,1,25,2019,25-01-19,Manassas High School,0,0,0,0,Winter,Memphis,TN,High,Front of School,Outside on School Property,Yes,1,Drive-by Shooting,,<10
20190125ALDAM,1,25,2019,25-01-19,Davidson High School,0,2,2,0,Winter,Mobile,AL,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,<10
20190123LASOS,1,23,2019,23-01-19,Southern Hills Elementary School,0,1,1,0,Winter,Shreveport,LA,Elementary,Parking Lot,Off School Property,Yes,1,Unknown,,
20190119KSLAO,1,19,2019,19-01-19,Lakewood Middle School,0,2,2,0,Winter,Overland Park,KS,Middle,Parking Lot,Outside on School Property,No,1,Illegal Activity,Victims Targeted,<5
20190118NCSHD,1,18,2019,18-01-19,Sheppard Middle School,0,1,1,0,Winter,Durham,NC,Middle,School Bus,School Bus,Yes,1,Drive-by Shooting,Random Shooting,
20190118MOHAS,1,18,2019,18-01-19,Hazelwood East High School,0,0,0,0,Winter,St. Louis,MO,High,Parking Lot,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,>10
20190118ALCET,1,18,2019,18-01-19,Central High School,0,0,0,0,Winter,Tuscaloosa,AL,High,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,1
20190116MNNOM,1,16,2019,16-01-19,North High School,0,0,0,0,Winter,Minneapolis,MN,High,Front of School,Outside on School Property,Yes,1,,,99
20190111ORCAE,1,11,2019,11-01-19,Cascade Middle School,1,0,1,0,Winter,Eugene,OR,Middle,Front of School,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,
20190107CACEB,1,7,2019,07-01-19,Central Elementary School,1,0,1,0,Winter,Belmont,CA,Elementary,Parking Lot,Off School Property,No,1,Escalation of Dispute,Victims Targeted,
20181218DEAIG,12,18,2018,18-12-18,A I du Pont High School,0,0,0,0,Winter,Greenville,DE,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,
20181214MOWIK,12,14,2018,14-12-18,Winnetonka High School,0,0,0,0,Winter,Kansas City,MO,High,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Neither,1
20181213INDER,12,13,2018,13-12-18,Dennis Intermediate School,0,0,0,1,Winter,Richmond,IN,Middle,Hallway,Inside School Building,Yes,,Indiscriminate Shooting,,
20181211KYCAC,12,11,2018,11-12-18,Cawood Elementary School,0,2,2,0,Winter,Cawood,KY,Elementary,Parking Lot,Outside on School Property,No,1,Unknown,,
20181210NYJEJ,12,10,2018,10-12-18,Jefferson High School,0,0,0,1,Winter,Jefferson,NY,High,Field (General),Outside on School Property,Yes,1,Suicide/Attempted,Victims Targeted,1
20181128PASTP,11,28,2018,28-11-18,Strawberry Mansion High School,0,0,0,0,Fall,Philadelphia,PA,High,Other,Off School Property,No,1,Unknown,Neither,<10
20181124OHAFC,11,24,2018,24-11-18,Africentric Early College High School,0,2,2,0,Fall,Columbus,OH,K-12,Outside on School Property,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,
20181122WAMOD,11,22,2018,22-11-18,Mount Rainier High School,0,1,1,0,Fall,Des Moines,WA,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,<10
20181122TXSKD,11,22,2018,22-11-18,Skyline High School,1,0,1,0,Fall,Dallas,TX,High,Front of School,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,<10
20181121MIPEP,11,21,2018,21-11-18,Pentwater Public School,0,0,0,0,Fall,Pentwater,MI,K-8,Front of School,Outside on School Property,No,,Intentional Property Damage,Neither,
20181120VASIP,11,20,2018,20-11-18,Simonsdale Elementary School,0,1,1,0,Fall,Portsmouth,VA,Elementary,Hallway,Inside School Building,No,1,Accidental,Random Shooting,1
20181112MDEAE,11,12,2018,12-11-18,Eastern Tech High School,0,0,0,1,Fall,Essex,MD,High,Office,Inside School Building,Yes,1,Suicide/Attempted,Victims Targeted,1
20181109GAGAM,11,9,2018,09-11-18,Garrett Middle School,0,0,0,0,Fall,Marietta,GA,Middle,Bathroom,Inside School Building,Yes,1,Accidental,Neither,1
20181108CACLS,11,8,2018,08-11-18,Cleveland Elementary School,0,1,1,0,Fall,Santa Barbara,CA,Elementary,Outside on School Property,Outside on School Property,No,1,Illegal Activity,Victims Targeted,<10
20181105SCACC,11,5,2018,05-11-18,Academy of Hope,0,0,0,0,Fall,Conway,SC,K-8,Classroom,Inside School Building,Yes,1,Unknown,,1
20181104KYCRL,11,4,2018,04-11-18,Crums Lane Elementary School,1,1,2,0,Fall,Louisville,KY,Elementary,Beside Building,Outside on School Property,No,1,Escalation of Dispute,,7
20181029NCBUM,10,29,2018,29-10-18,Butler High School,1,0,1,0,Fall,Matthews,NC,High,Hallway,Inside School Building,Yes,1,Escalation of Dispute,Victims Targeted,
20181026FLSAO,10,26,2018,26-10-18,Saddlewood Elementary School,1,0,1,0,Fall,Ocala,FL,Elementary,Front of School,Outside on School Property,No,1,Illegal Activity,Victims Targeted,99
20181025MICOD,10,25,2018,25-10-18,Cody High School,0,0,0,0,Fall,Detroit,MI,High,Outside on School Property,Outside on School Property,,1,Drive-by Shooting,Victims Targeted,
20181023NHGOM,10,23,2018,23-10-18,Gossler Park Elementary School,0,1,1,0,Fall,Manchester,NH,Elementary,Playground,Outside on School Property,Yes,1,Indiscriminate Shooting,Random Shooting,<10
20181022CTDUB,10,22,2018,22-10-18,Dunbar Elementary School,0,0,0,0,Fall,Bridgeport,CT,Elementary,Off School Property,Off School Property,No,1,Escalation of Dispute,Victims Targeted,<10
20181020GASHS,10,20,2018,20-10-18,Shiloh Middle School,1,0,1,0,Fall,Snellville,GA,Middle,Beside Building,Outside on School Property,No,1,Illegal Activity,Victims Targeted,
20181013TNMCN,10,13,2018,13-10-18,McGavock High School,1,1,2,0,Fall,Nashville,TN,High,Parking Lot,Outside on School Property,No,1,Drive-by Shooting,Victims Targeted,
20181012MIBAB,10,12,2018,12-10-18,Battle Creek Academy,0,0,0,0,Fall,Battle Creek,MI,Elementary,Off School Property,Off School Property,Yes,1,Unknown,,1
20181007VAVAH,10,7,2018,07-10-18,Varina High School,0,1,1,0,Fall,Henrico,VA,High,Gym,Outside on School Property,No,1,Escalation of Dispute,Both,
20181005VALAN,10,5,2018,05-10-18,Lake Taylor High School,0,1,1,0,Fall,Norfolk,VA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,<10
20181005TNHAB,10,5,2018,05-10-18,Haywood High School,0,2,2,0,Fall,Brownsville,TN,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Both,4
20181004ORJAP,10,4,2018,04-10-18,Jason Lee Elementary School,0,0,0,0,Fall,Portland,OR,Elementary,Cafeteria,Inside School Building,Yes,1,Accidental,Neither,1
20181003AKDEA,10,3,2018,03-10-18,Denali Montessori Elementary School,0,1,1,0,Fall,Anchorage,AK,Elementary,Front of School,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,1
20181002ARCHL,10,2,2018,02-10-18,Chicot Elementary School,0,0,0,0,Fall,Little Rock,AR,Elementary,Other,Outside on School Property,Yes,1,Unknown,,6
20180928SDCHC,9,28,2018,28-09-18,Chamberlain High School,0,0,0,0,Fall,Chamberlain,SD,High,Field (General),Outside on School Property,No,1,Suicide/Attempted,Victims Targeted,1
20180927TXHEC,9,27,2018,27-09-18,Hebron High School,0,1,1,0,Fall,Carrollton,TX,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,1
20180926MDMAB,9,26,2018,26-09-18,Maree Garnett Farring Elementary,0,0,0,0,Fall,Baltimore,MD,Elementary,Bathroom,Outside on School Property,Yes,1,Accidental,Neither,1
20180924PACEP,9,24,2018,24-09-18,Central High School,1,0,1,0,Fall,Philadelphia,PA,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Both,>10
20180924NCLAC,9,24,2018,24-09-18,Lawrence Orr Elementary School,0,0,0,0,Fall,Charlotte,NC,Elementary,Parking Lot,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,<10
20180924GAAPB,9,24,2018,24-09-18,Appling County High School,0,0,0,1,Fall,Baxley,GA,High,Bathroom,Inside School Building,Yes,1,Suicide/Attempted,Victims Targeted,1
20180920CAPOP,9,20,2018,20-09-18,Pomona High School,0,0,0,1,Fall,Pomona,CA,High,Football Field/Track,Outside on School Property,No,1,Suicide/Attempted,Victims Targeted,1
20180920CACHL,9,20,2018,20-09-18,CHAMPS Charter High School,0,2,2,0,Fall,Los Angeles,CA,High,Off School Property,Off School Property,Yes,1,Escalation of Dispute,,2
20180917ALBLH,9,17,2018,17-09-18,Blossomwood Elementary School,0,1,1,0,Fall,Huntsville,AL,Elementary,Gym,Inside School Building,Yes,1,Accidental,Neither,1
20180914WAMAE,9,14,2018,14-09-18,Mariner High School,0,0,0,0,Fall,Everett,WA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,6
20180914FLBOB,9,14,2018,14-09-18,Boynton Beach High School,0,0,0,0,Fall,Boynton Beach,FL,High,Off School Property,Off School Property,Yes,1,Accidental,Neither,1
20180911NVCAL,9,11,2018,11-09-18,Canyon Springs High School,1,0,1,0,Fall,Las Vegas,NV,High,Field (General),Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,<5
20180910TNFAM,9,10,2018,10-09-18,Fairley High School,0,1,1,0,Fall,Memphis,TN,High,School Bus,School Bus,Yes,1,Unknown,,3
20180910ILCHC,9,10,2018,10-09-18,Chatham Academy High School,0,3,3,0,Fall,Chicago,IL,High,Beside Building,Outside on School Property,Yes,1,Escalation of Dispute,Victims Targeted,<10
20180909CAGIG,9,9,2018,09-09-18,Gilroy High School,0,0,0,0,Fall,Gilroy,CA,High,Field (General),Outside on School Property,No,1,Illegal Activity,Neither,1
20180907IAHED,9,7,2018,07-09-18,Herbert Hoover High School,0,0,0,0,Fall,Des Moines,IA,High,Parking Lot,Outside on School Property,No,1,Escalation of Dispute,,
20180905RIPRP,9,5,2018,05-09-18,Providence Career and Technical Academy,1,0,1,0,Fall,Providence,RI,High,Front of School,Outside on School Property,Yes,1,Escalation of Dispute,Both,<10
20180903NYLUN,9,3,2018,03-09-18,Luisa Pineiro Fuentes School of Science and Discovery,1,0,1,0,Fall,New York,NY,Elementary,Field (General),Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,<5
20180831IANOE,8,31,2018,31-08-18,North Scott Junior High School,0,0,0,0,Summer,Eldridge,IA,Junior High,Classroom,Inside School Building,Yes,1,Hostage/Standoff,Victims Targeted,0
20180831CABAS,8,31,2018,31-08-18,Balboa High School,0,0,0,0,Summer,San Francisco,CA,High,Classroom,Inside School Building,Yes,1,Accidental,Neither,1
20180830NCVIC,8,30,2018,30-08-18,Villa Heights Elementary School,0,0,0,0,Summer,Charlotte,NC,Elementary,Parking Lot,Outside on School Property,Yes,1,Domestic w/ Targeted Victim,Victims Targeted,<10
20180830MIOTG,8,30,2018,30-08-18,Ottawa Hills High School,0,1,1,0,Summer,Grand Rapids,MI,High,Other,Outside on School Property,Yes,1,Drive-by Shooting,Victims Targeted,6
20180829DETOD,8,29,2018,29-08-18,Towne Point Elementary School,1,0,1,0,Summer,Dover,DE,Elementary,Parking Lot,Outside on School Property,No,1,Domestic w/ Targeted Victim,Victims Targeted,
20180828COCOD,8,28,2018,28-08-18,Cole Middle School,0,1,1,0,Summer,Denver,CO,Middle,Outside on School Property,Outside on School Property,Yes,1,Escalation of Dispute,,7
20180824ILMEC,8,24,2018,24-08-18,Metro East Lutheran High School,0,3,3,0,Summer,Chicago,IL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,30-50
20180824FLRAJ,8,24,2018,24-08-18,Raines High School,1,2,3,0,Summer,Jacksonville,FL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,
20180823ALALM,8,23,2018,23-08-18,Alabama State University Stadium (high school game),0,0,0,0,Summer,Montgomery,AL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,,
20180817FLPAW,8,17,2018,17-08-18,Palm Beach Central High School,0,2,2,0,Summer,Wellington,FL,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Victims Targeted,4
20180811TNANN,8,11,2018,11-08-18,Antioch High School,0,1,1,0,Summer,Nashville,TN,High,Football Field/Track,Outside on School Property,No,1,Escalation of Dispute,Both,<10
