Incident_ID;Month;Day;Year;Date;School;Victims_Killed;Victims_Wounded;Number_Victims;Shooter_Killed;Quarter;City;State;School_Level;Location;Location_Type;During_Classes;Duration_min;Situation;Targets;Shots_Fired
20201109TXCOH;11;9;2020;09-11-2020;Collins Elementary School;1;0;1;0;Fall;Houston;TX;Elementary;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20201109CABAL;11;9;2020;09-11-2020;Baldwin Elementary School;0;0;0;1;Fall;La Puente;CA;Elementary;Beside Building;Outside on School Property;No;1;Suicide/Attempted;Victims Targeted;1
20201108INTET;11;8;2020;08-11-2020;Terre Haute South Vigo High School;0;0;0;0;Fall;Terre Haute;IN;High;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20201106AZKHT;11;6;2020;06-11-2020;Khalsa Montessori Charter;0;0;0;0;Fall;Tuscon;AZ;Elementary;Parking Lot;Outside on School Property;Yes;;Hostage/Standoff;Neither;
20201102COERE;11;2;2020;02-11-2020;Erie High School;0;0;0;0;Fall;Erie;CO;High;Cafeteria;Outside on School Property;No;1;Intentional Property Damage;Neither;1
20201029FLLAM;10;29;2020;29-10-2020;Lawton Chiles Middle School;2;0;2;0;Fall;Miramar;FL;Middle;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20201028NYROR;10;28;2020;28-10-2020;Rochester Prep Charter School;0;0;0;0;Fall;Rochester;NY;K-12;Front of School;Off School Property;No;1;Drive-by Shooting;Victims Targeted;
20201026GARIR;10;26;2020;26-10-2020;Riverdale High School;1;0;1;0;Fall;Riverdale;GA;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20201024CTSTS;10;24;2020;24-10-2020;Stillwater Elementary School;0;0;0;0;Fall;Stamford;CT;Elementary;Beside Building;Outside on School Property;No;1;;;4
20201020ARJAP;10;20;2020;20-10-2020;Jack Robey Junior High School;1;0;1;0;Fall;Pine Bluff;AR;Junior High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20201018KYSEL;10;18;2020;18-10-2020;Seneca High School;0;3;3;0;Fall;Louisville;KY;High;Parking Lot (Bus);Outside on School Property;No;1;;;
20201014WAWAS;10;14;2020;14-10-2020;Washington Elementary School;0;0;0;0;Fall;Sunnyside;WA;Elementary;Front of School;Off School Property;Yes;1;Drive-by Shooting;Victims Targeted;40
20201014PABRB;10;14;2020;14-10-2020;Bradford Area School District;0;0;0;0;Fall;Bradford;PA;;School Bus;School Bus;Yes;1;Intentional Property Damage;Neither;
20201013RIRHP;10;13;2020;13-10-2020;Rhode Island School for the Deaf;1;2;3;0;Fall;Providence;RI;K-12;Parking Lot;Outside on School Property;No;1;;Victims Targeted;20
20201012TXNOD;10;12;2020;12-10-2020;North Dallas High School;0;0;0;0;Fall;Dallas;TX;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;
20201012MNSHS;10;12;2020;12-10-2020;Shakopee High School;0;0;0;0;Fall;Shakopee;MN;High;Field (General);Off School Property;No;;Accidental;Neither;
20201009FLJEJ;10;9;2020;09-10-2020;Jean Ribault High School;0;1;1;0;Fall;Jacksonville;FL;High;;;;1;Accidental;Random Shooting;1
20201005OKSOM;10;5;2020;05-10-2020;Southridge Junior High;0;0;0;0;Fall;Moore;OK;High;School Bus;School Bus;Yes;1;;;1
20201005ARKIH;10;5;2020;05-10-2020;KIPP Delta Elementary School;1;1;2;0;Fall;West Helena;AR;Elementary;Front of School;Outside on School Property;Yes;;Domestic w/ Targeted Victim;Victims Targeted;
20201004NEADL;10;4;2020;04-10-2020;Adam’s Elementary School;0;0;0;0;Fall;Lincoln;NE;Elementary;Parking Lot;Outside on School Property;No;;Drive-by Shooting;Neither;
20201002PAMAE;10;2;2020;02-10-2020;Marple-Newtown School Bus;0;0;0;0;Fall;Exton;PA;;School Bus;School Bus;;1;Intentional Property Damage;Neither;
20200930CADYL;9;30;2020;30-09-2020;Dymally High School;0;2;2;0;Fall;Los Angeles;CA;High;Front of School;Outside on School Property;Yes;1;;Victims Targeted;
20200928CTEAN;9;28;2020;28-09-2020;East Rock Community Magnet School;0;1;1;0;Fall;New Haven;CT;K-8;Beside Building;Outside on School Property;No;1;;Victims Targeted;
20200925NJHAH;9;25;2020;25-09-2020;Haledon Public School;0;1;1;0;Fall;Haledon;NJ;K-8;Beside Building;Outside on School Property;No;1;;;
20200925ILROR;9;25;2020;25-09-2020;Rock Island Academy;0;0;0;0;Fall;Rock Island;IL;Elementary;Hallway;Inside School Building;No;1;;;0
20200924ILMCS;9;24;2020;24-09-2020;McClernand Elementary School;0;0;0;0;Fall;Springfield;IL;Elementary;Beside Building;Outside on School Property;Yes;;Intentional Property Damage;Neither;
20200924CAWAC;9;24;2020;24-09-2020;Walt Hanline Middle School;0;0;0;0;Fall;Ceres;CA;Middle;Classroom;Both Inside/Outside;Yes;;Illegal Activity;Neither;10
20200923PAWIW;9;23;2020;23-09-2020;William Tennent High School;0;0;0;0;Fall;Warminster;PA;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;2
20200923FLHIJ;9;23;2020;23-09-2020;Highlands Middle School;0;0;0;0;Fall;Jacksonville;FL;Middle;School Bus;School Bus;Yes;1;Intentional Property Damage;Neither;1
20200921CAPLP;9;21;2020;21-09-2020;Pleasant Hill Elementary School;0;0;0;0;Fall;Pleasant Hill;CA;Elementary;Beside Building;Outside on School Property;No;1;Suicide/Attempted;Neither;1
20200920UTLIS;9;20;2020;20-09-2020;Liberty Elementary School;0;0;0;0;Fall;Salt Lake City;UT;Elementary;Field (General);Outside on School Property;No;1;;;
20200919CAKRS;9;19;2020;19-09-2020;Krouzian Zekarian Vasbouragan Armenian School;0;0;0;0;;San Francisco;CA;K-8;Outside on School Property;Outside on School Property;No;1;Intentional Property Damage;Neither;
20200918KYWIL;9;18;2020;18-09-2020;Winburn Middle School;0;1;1;0;Fall;Lexington;KY;Middle;Basketball Court;Outside on School Property;No;1;;;
20200917ORDRP;9;17;2020;17-09-2020;Dr. Martin Luther King Jr. Elementary School;0;1;1;0;Fall;Portland;OR;Elementary;Outside on School Property;Outside on School Property;No;1;;;
20200917OHELA;9;17;2020;17-09-2020;Ellet High School;0;2;2;0;Fall;Akron;OH;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;
20200916WAARG;9;15;2020;15-09-2020;Artondale Elementary School;0;1;1;0;Fall;Gig Harbor;WA;Elementary;Beside Building;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200916CASOS;9;16;2020;16-09-2020;Sonora High School;1;0;1;0;Fall;Sonora;CA;High;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Victims Targeted;8
20200915UTVIB;9;15;2020;15-09-2020;Viewmont High School;0;0;0;1;Fall;Bountiful;UT;High;Front of School;Outside on School Property;No;1;Psychosis;Neither;
20200915SCYOR;9;15;2020;15-09-2020;York County School Bus;0;0;0;0;Fall;Rock Hill;SC;;School Bus;School Bus;Yes;1;Intentional Property Damage;Neither;
20200910OHSAC;9;10;2020;10-09-2020;Saint Francis DeSales High School;0;0;0;0;Fall;Columbus;OH;High;School Bus;School Bus;Yes;1;Drive-by Shooting;Both;
20200910ILPEP;9;14;2020;14-09-2020;Peoria Public Schools Bus;0;0;0;0;Fall;Peoria;IL;;School Bus;School Bus;Yes;1;Drive-by Shooting;Victims Targeted;
20200909TXSOH;9;9;2020;09-09-2020;Southmayd Elementary School;0;1;1;0;Fall;Houston;TX;Elementary;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;
20200909PAWEW;9;9;2020;09-09-2020;West Bradford Elementary School;0;0;0;0;Fall;West Bradford Township;PA;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;1
20200904FLLOJ;9;3;2020;03-09-2020;Lone Star Elementary School;0;1;1;0;Fall;Jacksonville;FL;Elementary;Beside Building;Outside on School Property;No;1;;;
20200903GADOA;9;3;2020;03-09-2020;Dougherty Comprehensive High School;1;0;1;0;Fall;Albany;GA;High;Parking Lot;Outside on School Property;No;1;;Victims Targeted;
20200830TXLOD;8;30;2020;30-08-2020;L.O. Donald Leadership Academy;1;0;1;0;Summer;Dallas;TX;Elementary;Playground;Outside on School Property;No;1;Illegal Activity;Victims Targeted;5
20200825MOWEC;8;25;2020;25-08-2020;West Middle School;0;1;1;0;Summer;Columbia;MO;Middle;Football Field/Track;Outside on School Property;No;1;;;
20200817MIABG;8;17;2020;17-08-2020;Aberdeen K-8 School;0;1;1;0;Summer;Grand Rapids;MI;K-8;Beside Building;Outside on School Property;No;1;;;
20200804PAKEP;8;4;2020;04-08-2020;Kelly Elementary School;1;0;1;0;Summer;Pittsburg;PA;Elementary;Beside Building;Outside on School Property;No;1;Unknown;Victims Targeted;
20200729ILCOC;7;29;2020;29-07-2020;Collinsville High School;0;0;0;0;;Collinsville;IL;High;Beside Building;Outside on School Property;No;1;Unknown;Neither;0
20200727AZCAO;7;27;2020;27-07-2020;Canyon del Oro High School;0;0;0;1;Summer;Oro Valley;AZ;High;Beside Building;Outside on School Property;No;1;Accidental;Neither;
20200721SCBRO;7;21;2020;21-07-2020;Brookdale Elementary School;1;0;1;0;Summer;Orangeburg;SC;Elementary;Basketball Court;Outside on School Property;No;1;Escalation of Dispute;;
20200714MIWID;7;14;2020;14-07-2020;Willow Woods Elementary School;0;0;0;0;Summer;Detroit;MI;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;
20200704INLAM;7;4;2020;04-07-2020;Lake Hills Elementary School;1;0;1;0;Summer;Michigan City;IN;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200701ILFRP;7;1;2020;01-07-2020;Frost Elementary School;0;0;0;0;Summer;Prospect Heights;IL;Elementary;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;;
20200630OHLAW;6;30;2020;30-06-2020;Lakota Career Readiness Academy;0;0;0;0;Summer;West Chester Township;OH;K-12;Front of School;Outside on School Property;No;;Intentional Property Damage;Neither;
20200627VAHAS;6;27;2020;27-06-2020;Halifax County Middle School;0;0;0;0;Summer;South Boston;VA;Middle;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;
20200621INCOC;6;21;2020;21-06-2020;Columbus East High School;0;0;0;0;Summer;Columbus;IN;High;Beside Building;Outside on School Property;No;1;Intentional Property Damage;Neither;
20200618INJOI;6;18;2020;18-06-2020;Joyce Kilmer School 69;0;0;0;0;Summer;Indianapolis;IN;Elementary;Beside Building;Outside on School Property;No;1;Illegal Activity;;
20200616FLTOM;6;16;2020;16-06-2020;Touissant Louverture Elementary School;0;1;1;0;Summer;Miami;FL;Elementary;Front of School;Off School Property;No;1;Drive-by Shooting;;56
20200603IAGAD;6;3;2020;03-06-2020;Garfield Elementary School;0;1;1;0;Summer;Davenport;IA;Elementary;Front of School;Outside on School Property;No;1;Drive-by Shooting;Victims Targeted;>10
20200527OHLUC;5;27;2020;27-05-2020;Luis Munoz Marin Middle School;0;0;0;1;Spring;Cleveland;OH;Middle;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200525ALORM;5;25;2020;25-05-2020;O Rourke Elementary School;0;3;3;0;Spring;Mobile;AL;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200522OHMIC;5;22;2020;22-05-2020;Miles Elementary School;1;0;1;0;Spring;Cleveland;OH;Elementary;Beside Building;Outside on School Property;No;1;Unknown;Victims Targeted;
20200519VAWEM;5;19;2020;19-05-2020;West Gate Elementary School;0;0;0;0;Spring;Manassas;VA;Elementary;Beside Building;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;<10
20200515NCSTC;5;15;2020;15-05-2020;Stuart W Cramer High School;0;0;0;0;Spring;Cramerton;NC;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;Random Shooting;
20200505CAGOV;5;5;2020;05-05-2020;Golden West High School;3;0;3;0;Spring;Visalia;CA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;
20200419NCABR;4;19;2020;19-04-2020;Abbotts Creek Elementary School;0;0;0;0;Spring;Raleigh;NC;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200413NEMOO;4;13;2020;13-04-2020;Morton Middle School;0;1;1;0;Spring;Omaha;NE;Middle;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;
20200330GANAS;3;30;2020;30-03-2020;Narvie J. Harris Elementary School;0;3;3;0;Spring;Stonecrest;GA;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20200324LAROM;3;24;2020;24-03-2020;Roy Shelling Elementary School;0;1;1;0;Spring;Monroe;LA;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;<10
20200318LABOS;3;18;2020;18-03-2020;Booker T. Washington High School;0;1;1;0;Spring;Shreveport;LA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;1
20200315TXATH;3;15;2020;15-03-2020;Atascocita High School;1;0;1;0;Spring;Humble;TX;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;<10
20200313TNPIR;3;13;2020;13-03-2020;Pine View Elementary;0;0;0;0;Spring;Rockwood;TN;Elementary;Office;Inside School Building;Yes;1;Accidental;Neither;1
20200310PASHN;3;10;2020;10-03-2020;Shenango Area Schools (bus);0;0;0;0;Spring;New Castle;PA;Elementary;School Bus;School Bus;Yes;1;Indiscriminate Shooting;;1
20200305FLSAW;3;5;2020;05-03-2020;Sagemont School;0;1;1;0;Spring;Weston;FL;K-12;Parking Lot;Outside on School Property;Yes;1;Accidental;Random Shooting;1
20200302TXNOF;3;2;2020;02-03-2020;North Forney High School;0;0;0;0;Spring;Forney;TX;High;Inside School Building;Inside School Building;Yes;1;Accidental;Neither;1
20200227FLJET;2;27;2020;27-02-2020;Jefferson High School;0;1;1;0;Winter;Tampa;FL;High;Football Field/Track;Outside on School Property;No;1;Accidental;Neither;1
20200221NMCEA;2;21;2020;21-02-2020;Cesar Chavez Community School;0;0;0;0;Winter;Albuquerque;NM;Other;Front of School;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;
20200215DCDUW;2;15;2020;15-02-2020;Dunbar High School;1;0;1;0;Winter;Washington;DC;High;Front of School;Outside on School Property;No;1;Drive-by Shooting;;
20200213UTWES;2;13;2020;13-02-2020;West High School;0;0;0;0;Winter;Salt Lake City;UT;High;Outside on School Property;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;1
20200212MOJOF;2;12;2020;12-02-2020;Johnson-Wabash Elementary School;0;0;0;0;Winter;Ferguson;MO;Elementary;School Bus;School Bus;Yes;1;Escalation of Dispute;Victims Targeted;0
20200205NHSEC;2;5;2020;05-02-2020;Second Start Alternative High School;0;0;0;1;Winter;Concord;NH;High;Classroom;Inside School Building;Yes;1;Suicide/Attempted;Victims Targeted;1
20200204LABEA;2;4;2020;04-02-2020;Beau Chene High School;0;0;0;0;Winter;Arnaudville;LA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Neither;1
20200203FLGEJ;2;3;2020;03-02-2020;George Washington Carver Elementary School;0;1;1;0;Winter;Jacksonville;FL;Elementary;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;;10
20200201TXHIH;2;1;2020;01-02-2020;Hicks Elementary School;0;1;1;0;Winter;Houston;TX;Elementary;Outside on School Property;Outside on School Property;No;1;Illegal Activity;Victims Targeted;1
20200131CADEA;1;31;2020;31-01-2020;Deer Valley High School;1;0;1;0;Winter;Antioch;CA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;
20200128TXLUL;1;28;2020;28-01-2020;Lufkin Middle School;0;1;1;0;Winter;Lufkin;TX;High;Front of School;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;<10
20200128TNWHM;1;28;2020;28-01-2020;White Station High School;0;1;1;0;Winter;Memphis;TN;High;Parking Lot;Outside on School Property;No;1;Drive-by Shooting;Both;5
20200128NYMAQ;1;28;2020;28-01-2020;Martin Van Buren High School;0;0;0;0;Winter;Queens;NY;High;Beside Building;Outside on School Property;Yes;1;Escalation of Dispute;;1
20200127WAROY;1;27;2020;27-01-2020;Robertson Elementary School;0;0;0;0;Winter;Yakima;WA;Elementary;Playground;Outside on School Property;No;1;Illegal Activity;Victims Targeted;0
20200123CAOXO;1;23;2020;23-01-2020;Oxnard's Christa McAuliffe Elementary School;0;1;1;0;Winter;Oxnard;CA;Elementary;Playground;Outside on School Property;Yes;1;Drive-by Shooting;Random Shooting;
20200121NEPAL;1;21;2020;21-01-2020;Park Middle School;0;0;0;0;Winter;Lincoln;NE;Middle;Parking Lot;Outside on School Property;No;;Intentional Property Damage;Neither;
20200121ILLIC;1;21;2020;21-01-2020;Lindblom Math & Science Academy High School;0;1;1;0;Winter;Chicago;IL;High;Front of School;Outside on School Property;No;1;Illegal Activity;Victims Targeted;
20200119TXNOF;1;19;2020;19-01-2020;North Crowley Ninth Grade Campus;0;2;2;0;Winter;Fort Worth;TX;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Both;
20200117SCCAS;1;17;2020;17-01-2020;Cane Bay High School;0;0;0;1;Winter;Summerville;SC;High;Parking Lot;Outside on School Property;Yes;1;Suicide/Attempted;Victims Targeted;1
20200117MITHH;1;17;2020;17-01-2020;Three Fires Elementary School;0;1;1;0;Winter;Howell;MI;Elementary;Parking Lot;Outside on School Property;Yes;1;Accidental;Neither;1
20200114TXPOM;1;14;2020;14-01-2020;Poteet High School;0;0;0;0;Winter;Mesquite;TX;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20200114TXBEH;1;14;2020;14-01-2020;Bellaire High School;1;0;1;0;Winter;Houston;TX;High;Classroom;Inside School Building;Yes;1;Accidental;Neither;1
20200111TXELD;1;11;2020;11-01-2020;Ellis Davis Field House;1;1;2;0;Winter;Dallas;TX;High;Gym;Inside School Building;No;1;Escalation of Dispute;Both;
20200110MSMCJ;1;10;2020;10-01-2020;McWillie Elementary School;0;1;1;0;Winter;Jackson;MS;Middle;School Bus;School Bus;Yes;1;Unknown;;
20200108FLGLB;1;8;2020;08-01-2020;Glades Central Community High School;0;0;0;0;Winter;Belle Glade;FL;High;Parking Lot;Outside on School Property;Yes;1;Accidental;Neither;1
20200107WASOK;1;7;2020;07-01-2020;Southridge High School;0;0;0;0;Winter;Kennewick;WA;High;Beside Building;Outside on School Property;No;;Intentional Property Damage;Neither;
20191228MOMAS;12;28;2019;28-12-2019;Mason-Clark Middle School;1;0;1;0;Winter;East St. Louis;IL;Middle;Parking Lot;Outside on School Property;No;1;Unknown;Victims Targeted;
20191221LAWES;12;21;2019;21-12-2019;West St. John Elementary School;0;4;4;0;Winter;St. John the Baptist Parish;LA;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;
20191219FLLEN;12;19;2019;19-12-2019;Lely High School;1;0;1;0;Winter;Naples;FL;High;Parking Lot;Outside on School Property;No;1;Domestic w/ Targeted Victim;Victims Targeted;
20191216CTCAN;12;16;2019;16-12-2019;Catholic Academy of New Haven;0;1;1;0;Winter;New Haven;CT;K-8;Beside Building;Outside on School Property;Yes;1;Drive-by Shooting;Victims Targeted;10
20191213VAMAN;12;13;2019;13-12-2019;Maury High School;0;0;0;0;Winter;Norfolk;VA;High;Classroom;Inside School Building;Yes;1;Accidental;Neither;1
20191211KSCHT;12;11;2019;11-12-2019;Chase Middle School;0;0;0;0;Winter;Topeka;KS;Middle;School Bus;School Bus;Yes;1;Unknown;;<10
20191211INEVE;12;11;2019;11-12-2019;Evans Elementary School;0;0;0;0;Winter;Evansville;IN;Elementary;School Bus;School Bus;No;1;Unknown;;
20191210NJSAJ;12;10;2019;10-12-2019;Sacred Heart School;0;0;0;0;Winter;Jersey City;NJ;K-8;Off School Property;Off School Property;Yes;60;Indiscriminate Shooting;Neither;>100
20191210KSJCK;12;10;2019;10-12-2019;J C Harmon High School;0;0;0;0;Winter;Kansas City;KS;High;Parking Lot (Bus);Off School Property;Yes;1;Drive-by Shooting;;10
20191210ALDED;12;10;2019;10-12-2019;Decatur High School;0;0;0;0;Winter;Decatur;AL;High;Parking Lot;Outside on School Property;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;<10
20191204NMPIL;12;4;2019;04-12-2019;Picacho Middle School;0;0;0;0;Winter;Las Cruces;NM;High;Office;Inside School Building;Yes;1;Accidental;Neither;1
20191203WITHM;12;3;2019;03-12-2019;Thomas Jefferson Middle School;0;2;2;0;Winter;Madison;WI;Middle;School Bus;School Bus;Yes;1;Unknown;Victims Targeted;1
20191203WIOSO;12;3;2019;03-12-2019;Oshkosh West High School;0;1;1;0;Winter;Oshkosh;WI;High;Hallway;Inside School Building;Yes;1;Officer-Involved Shooting;NA;1
20191202WIWAW;12;2;2019;02-12-2019;Waukesha South High School;0;0;0;0;Winter;Waukesha;WI;High;Classroom;Inside School Building;Yes;;Bullying;;
20191201ALMOM;12;1;2019;01-12-2019;Mountain Brook High School;1;0;1;0;Winter;Mountain Brook;AL;High;Parking Lot;Outside on School Property;No;1;Domestic w/ Targeted Victim;Victims Targeted;
20191126WASAV;11;26;2019;26-11-2019;Sarah J. Anderson Elementary School;0;2;2;1;Fall;Vancouver;WA;Elementary;Parking Lot;Outside on School Property;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;<10
20191125ILCAC;11;25;2019;25-11-2019;Catalyst Circle Rock Charter School;0;1;1;0;Fall;Chicago;IL;Elementary;Front of School;Both Inside/Outside;Yes;1;Unknown;Victims Targeted;6
20191124CASEU;11;24;2019;24-11-2019;Searles Elementary School;2;0;2;0;Fall;Union City;CA;Elementary;Parking Lot;Outside on School Property;No;1;Illegal Activity;Random Shooting;
20191121ILRIO;11;21;2019;21-11-2019;Rich Central High School;0;1;1;0;Fall;Olympia Fields;IL;High;Parking Lot (Bus);Outside on School Property;Yes;1;Intentional Property Damage;Random Shooting;1
20191115NJPLP;11;15;2019;15-11-2019;Pleasantville High School;1;2;3;0;Fall;Pleasantville;NJ;High;Football Field/Track;Outside on School Property;No;1;Unknown;Both;6
20191114CASAS;11;14;2019;14-11-2019;Saugus High School;2;3;5;1;Fall;Santa Clarita;CA;High;Courtyard;Outside on School Property;Yes;1;Indiscriminate Shooting;Random Shooting;6
20191113CAESL;11;13;2019;13-11-2019;Esteban Torres High School;1;0;1;0;Fall;Los Angeles;CA;High;Courtyard;Outside on School Property;Yes;1;Officer-Involved Shooting;NA;
20191111MDACB;11;11;2019;11-11-2019;Achievement Academy;0;1;1;0;Fall;Baltimore;MD;High;Parking Lot;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;<10
20191108TXROD;11;8;2019;08-11-2019;Robert L. Thornton Elementary School;1;0;1;0;Fall;Dallas;TX;Elementary;Basketball Court;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;30
20191108CAEDS;11;8;2019;08-11-2019;Edison High School;0;0;0;0;Fall;Stockton;CA;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;>10
20191029NYNEN;10;29;2019;29-10-2019;New Dawn Charter High School;0;1;1;0;Fall;New York;NY;High;Front of School;Outside on School Property;Yes;1;Escalation of Dispute;Both;4
20191027MDLAL;10;27;2019;27-10-2019;Laurel Woods Elementary School;0;1;1;0;Fall;Laurel;MD;Elementary;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Both;<10
20191022NJBRB;10;22;2019;22-10-2019;Brick Memorial High School;0;1;1;0;Fall;Brick Township;NJ;High;Off School Property;Off School Property;Yes;1;;Victims Targeted;
20191022CARIS;10;22;2019;22-10-2019;Ridgway High School;0;1;1;0;Fall;Santa Rosa;CA;High;Beside Building;Outside on School Property;Yes;1;Escalation of Dispute;Victims Targeted;4
20191022MIPOH;10;22;2019;22-10-2019;Poupard Elementary School;0;1;1;0;Fall;Harper Woods;MI;Elementary;Playground;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;99
20191018OHWOT;10;18;2019;18-10-2019;Woodward High School;0;0;0;0;Fall;Toledo;OH;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;
20191018GACRS;10;18;2019;18-10-2019;Creekside High School;0;1;1;0;Fall;South Fulton;GA;High;Beside Building;Outside on School Property;No;1;Unknown;;<10
20191015LAGEN;10;15;2019;15-10-2019;George Washington Carver High School;0;1;1;0;Fall;New Orleans;LA;High;Off School Property;Off School Property;Yes;1;Escalation of Dispute;;
20191011LARAR;10;11;2019;11-10-2019;Rayne High School;0;0;0;0;Fall;Rayne;LA;High;Parking Lot;Outside on School Property;No;1;Indiscriminate Shooting;Victims Targeted;20
20191009MAGRL;10;9;2019;09-10-2019;Greenhalge Elementary School;0;5;5;0;Fall;Lowell;MA;Elementary;Playground;Outside on School Property;No;;Indiscriminate Shooting;Random Shooting;
20191008TXWEH;10;8;2019;08-10-2019;Westbury High School;0;1;1;0;Fall;Houston;TX;High;Beside Building;;No;;Unknown;;
20191008COSHS;10;8;2019;08-10-2019;Sheridan High School;0;1;1;0;Fall;Sheridan;CO;High;Beside Building;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;
20191002GASOA;10;2;2019;02-10-2019;South Atlanta High School;0;0;0;0;Fall;Atlanta;GA;High;Field (General);Outside on School Property;No;1;Escalation of Dispute;Neither;1
20190927NCZEC;9;27;2019;27-09-2019;Zebulon B. Vance High School;0;0;0;0;Fall;Charlotte;NC;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;<10
20190927CADER;9;27;2019;27-09-2019;De Anza High School;0;3;3;0;Fall;Richmond;CA;High;Off School Property;Off School Property;No;1;Escalation of Dispute;Both;
20190925DCAIW;9;25;2019;25-09-2019;Aiton Elementary School;0;0;0;0;Fall;Washington;DC;Elementary;Classroom;Both Inside/Outside;No;1;Drive-by Shooting;Random Shooting;99
20190920PASIP;9;20;2019;20-09-2019;Simon Gratz High School Mastery Charter;0;2;2;0;Fall;Philadelphia;PA;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;
20190918MNFOC;10;18;2019;18-10-2019;Fond Du Lac Ojibwe High School;0;1;1;0;Fall;Cloquet;MN;High;Outside on School Property;Outside on School Property;Yes;1;Domestic w/ Targeted Victim;Victims Targeted;1
20190916VAPHH;9;16;2019;16-09-2019;Phoebus High School;1;0;1;0;Fall;Hampton;VA;High;Parking Lot;Off School Property;Yes;1;Unknown;Victims Targeted;<10
20190916ILILK;9;16;2019;16-09-2019;Illinois Central School Bus;0;0;0;0;Fall;Kankakee;IL;;School Bus;School Bus;Yes;1;Unknown;Victims Targeted;
20190914TXEAF;9;14;2019;14-09-2019;Eastern Hills High School;0;2;2;0;Fall;Fort Worth;TX;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Both;oct-30
20190913VAETN;9;13;2019;13-09-2019;Ethel M. Gildersleeve Middle School;0;3;3;0;Fall;Newport News;VA;Middle;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;;
20190913UTGRW;9;13;2019;13-09-2019;Granger High School;0;0;0;0;Fall;West Valley City;UT;High;Football Field/Track;Outside on School Property;No;1;Escalation of Dispute;Neither;2
20190912KSMAM;9;12;2019;12-09-2019;Manhattan High School;0;0;0;0;Fall;Manhattan;KS;High;Parking Lot;Outside on School Property;No;1;Illegal Activity;;4
20190910SCSOA;9;10;2019;10-09-2019;South Aiken High School;0;0;0;0;Fall;Aiken;SC;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;Victims Targeted;1
20190906PAWEM;9;6;2019;06-09-2019;West Palmer High School;0;1;1;0;Fall;Morrisville;PA;High;Parking Lot;Outside on School Property;No;1;Escalation of Dispute;;3
